Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2023-01-03,371.6144104003906,380.82000732421875,386.42999267578125,377.8299865722656,384.3699951171875,74850700
2023-01-04,374.48333740234375,383.760009765625,385.8800048828125,380.0,383.17999267578125,85934100
2023-01-05,370.209228515625,379.3800048828125,381.8399963378906,378.760009765625,381.7200012207031,76970500
2023-01-06,378.6988830566406,388.0799865722656,389.25,379.4100036621094,382.6099853515625,104189600
2023-01-09,378.48419189453125,387.8599853515625,393.70001220703125,387.6700134277344,390.3699951171875,73978100
2023-01-10,381.13848876953125,390.5799865722656,390.6499938964844,386.2699890136719,387.25,65358100
2023-01-11,385.95904541015625,395.5199890136719,395.6000061035156,391.3800048828125,392.2300109863281,68881100
2023-01-12,387.3642578125,396.9599914550781,398.489990234375,392.4200134277344,396.6700134277344,90157700
2023-01-13,388.8670349121094,398.5,399.1000061035156,393.3399963378906,393.6199951171875,63903900
2023-01-17,388.15472412109375,397.7699890136719,400.2300109863281,397.05999755859375,398.4800109863281,62677300
2023-01-18,382.02642822265625,391.489990234375,400.1199951171875,391.2799987792969,399.010009765625,99632300
2023-01-19,379.2453918457031,388.6400146484375,391.0799865722656,387.260009765625,389.3599853515625,86958900
2023-01-20,386.3103332519531,395.8800048828125,396.0400085449219,388.3800048828125,390.1000061035156,91806400
2023-01-23,390.9455871582031,400.6300048828125,402.6499938964844,395.7200012207031,396.7200012207031,84178800
2023-01-24,390.5260009765625,400.20001220703125,401.1499938964844,397.6400146484375,398.8800048828125,59524900
2023-01-25,390.6723327636719,400.3500061035156,400.70001220703125,393.55999755859375,395.95001220703125,84800300
2023-01-26,394.9659729003906,404.75,404.9200134277344,400.0299987792969,403.1300048828125,72287400
2023-01-27,395.87347412109375,405.67999267578125,408.1600036621094,403.44000244140625,403.6600036621094,68346200
2023-01-30,390.9065246582031,400.5899963378906,405.1300048828125,400.2799987792969,402.79998779296875,74202000
2023-01-31,396.6541442871094,406.4800109863281,406.5299987792969,400.7699890136719,401.1300048828125,86811800
2023-02-01,400.8696594238281,410.79998779296875,413.6700134277344,402.3500061035156,405.2099914550781,101459200
2023-02-02,406.70513916015625,416.7799987792969,418.30999755859375,412.8800048828125,414.8599853515625,101654500
2023-02-03,402.3822326660156,412.3500061035156,416.9700012207031,411.0899963378906,411.5899963378906,94736800
2023-02-06,399.9231262207031,409.8299865722656,411.2900085449219,408.1000061035156,409.7900085449219,60295300
2023-02-07,405.1535949707031,415.19000244140625,416.489990234375,407.57000732421875,408.8699951171875,90990700
2023-02-08,400.723388671875,410.6499938964844,414.5299987792969,409.92999267578125,413.1300048828125,76227500
2023-02-09,397.2493896484375,407.0899963378906,414.57000732421875,405.80999755859375,414.4100036621094,78694900
2023-02-10,398.17645263671875,408.0400085449219,408.44000244140625,405.010009765625,405.8599853515625,70769700
2023-02-13,402.8506164550781,412.8299865722656,412.9700012207031,408.239990234375,408.7200012207031,64913500
2023-02-14,402.66522216796875,412.6400146484375,415.04998779296875,408.510009765625,411.239990234375,88389300
2023-02-15,403.9728698730469,413.9800109863281,414.05999755859375,409.4700012207031,410.3500061035156,61555700
2023-02-16,398.4106140136719,408.2799987792969,412.9100036621094,408.1400146484375,408.7900085449219,76431500
2023-02-17,397.4153137207031,407.260009765625,407.510009765625,404.04998779296875,406.05999755859375,89257800
2023-02-21,389.44281005859375,399.0899963378906,404.1600036621094,398.82000732421875,403.05999755859375,82655900
2023-02-22,388.9060363769531,398.5400085449219,401.1300048828125,397.0199890136719,399.5199890136719,83742300
2023-02-23,390.97479248046875,400.6600036621094,402.20001220703125,396.25,401.55999755859375,96242400
2023-02-24,386.79827880859375,396.3800048828125,397.25,393.6400146484375,395.4200134277344,108194400
2023-02-27,388.11566162109375,397.7300109863281,401.2900085449219,396.75,399.8699951171875,80444700
2023-02-28,386.6811828613281,396.260009765625,399.2799987792969,396.1499938964844,397.2300109863281,96438600
